feat_0,feat_1,feat_2,feat_3,feat_4,feat_5,feat_6,feat_7,feat_8,feat_9,feat_10,feat_11,feat_12,feat_13,feat_14,feat_15,feat_16,feat_17,feat_18,feat_19,feat_20,feat_21,feat_22,feat_23,feat_24,feat_25,feat_26,feat_27,feat_28,feat_29,feat_30,feat_31,feat_32,feat_33,feat_34,feat_35,feat_36,feat_37,feat_38,feat_39,feat_40,feat_41,feat_42,feat_43,feat_44,feat_45,feat_46,feat_47,feat_48,feat_49,feat_50,feat_51,feat_52,feat_53,feat_54,feat_55,feat_56,feat_57,feat_58,feat_59,feat_60,feat_61,feat_62,feat_63,feat_64,feat_65,feat_66,feat_67,feat_68,feat_69,clase
2.9472725541504152,6.63761440087278,-0.5027739276287561,-2.2781320152437003,-0.16421351404871395,28.582856497153408,-1.5292759880178637,-3.747402415477227,-0.17360074743851817,-1.170814426574017,0.25677716483380497,-4.437913911945247,-0.2872665752121032,-0.8604133950305376,-8.693332277060392,-0.9714867566028887,-0.7193266505078117,-0.761775759316074,-0.4948748691538564,-1.2988923249039557,0.3832925734598006,-2.8609427751396526,-1.2430174516794896,-1.1632601158682825,0.2996704339882861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A
3.274335297978353,5.510931332028249,-1.0009125001492114,-2.4516169858064183,-0.538231034367038,6.082763321713638,-2.6758024952226958,-6.617151711275683,-0.19422350301337843,-0.6547469879518072,-0.08033865585726853,-8.978022047763808,-0.24437176846194927,-0.6381636386313557,41.750680272108845,-0.9195670255776736,-1.161061869814238,-0.9850171265896163,-0.7432794876138711,-1.0455818060842457,0.18760890354651066,-6.7828675038147335,-1.3727348832342117,-0.7458110875842408,0.01927778781217373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A
3.228106986863363,7.795634112060147,-1.1038319102032108,-2.4781719824302586,-0.5576236971504238,4.9168442073828835,-2.9116635037691823,-9.494296234482402,-0.25030299501571285,-0.8214815941653565,-0.137409010021043,-17.118611416889447,-0.2920741695139663,-0.7569861145902125,15.449092907780203,-0.9406069439383686,-1.2411449552606628,-1.073591688152285,-0.7691821373628585,-1.299748403643473,0.15279864441197252,-9.826522720512328,-1.6318320710148704,-0.9675125124394197,-0.03267657790044382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A
3.357594096957104,6.863536450566472,-1.1317172852915387,-2.556490813322617,-0.5942229135588055,4.945210183720455,-2.903323437112551,-10.662655564278452,-0.26797117592071945,-0.9896633308608244,-0.12043115513388543,-24.945389848936625,-0.4120592320238954,-0.952284565152718,10.905285413364478,-1.3100002124766277,-1.2430916521542934,-1.0612997566713098,-0.8699919040990824,-1.503300611090466,0.21119918119745199,-9.127839114443209,-1.9087944103270558,-0.9851344577209094,-0.016362463420275832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A
3.4656182402649782,7.6058642016346045,-1.1238800066073136,-2.5064584313126934,-0.6206444079609564,4.506457693955434,-3.4007768711353563,-12.169505373149498,-0.20184121135182484,-0.2646409543553929,-0.2808749349740196,-40.56059309951525,-0.24571575007377267,-0.354980357344229,8.793659206383284,-0.8379129176135213,-1.3753436339992573,-1.0770460390698477,-0.6962450376057425,-0.8020849416572216,0.18710642088951054,-12.646083258422351,-1.6611682699679833,-0.3099086408132769,-0.13162162254123044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A
3.4064212065326895,8.234477460956306,-1.1989575021655081,-2.5530053742854064,-0.6646496539124465,4.344956447475452,-3.603512208222589,-8.39181335733089,-0.2914966063093332,-0.04003604546179376,-0.3234807228857971,-15.887194171506426,-0.26092282924192395,-0.18154847287896528,11.006783267564723,-0.779208919746225,-1.2141775805436512,-1.050188640592724,-0.6471375249678788,-0.4024990726157102,0.20417245498353506,-8.253752351116898,-1.199141674410746,-0.1568054140697788,-0.10735405764485778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A
3.0933593824659313,8.075375462320977,-1.3784926632259469,-2.371502650293987,-0.6740009610917064,4.3491507280160935,-3.5392623126466036,-7.421417492888087,0.014978691124952774,-0.055483325921064926,-0.3575314793848314,-19.484948618323106,-0.04211376452180094,-0.1724487971365922,11.449699368113587,-0.5394919980428576,-1.2987968653260162,-0.8430542398272786,-0.47134435586572876,-0.4216228156412105,0.18618837225409504,-6.127414883374378,-0.8098776420386996,-0.10708584626940551,-0.13772350817003284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A
2.9189796059192252,39.42816233941245,-1.5739802589977197,-2.019488727553267,-0.5359468919964598,4.923042660018797,-2.8313966456043467,-7.585714612918003,-0.37981262956684625,0.1935347839219319,-0.28501003126863916,-9.709556629571582,-0.07055050268468552,0.1504213154404307,31.52399976755673,-0.3685613311131695,-1.202963732259878,-0.8462016589838487,-0.792038629516615,-0.6428852796448615,0.2912225943714615,1.5159501121955812,1.1139878886060326,-0.12940947633715497,-0.04492678576927258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A
2.987682086588749,6.539885056304134,-1.415355846038492,-1.981996287832582,-0.5158291121557766,5.060971256356636,-2.890514173411365,-6.160005903612723,-0.3813946499815542,0.30314047552281875,-0.30583229536510725,-6.800617734598753,-0.1078319019240674,0.2238604596385455,350.1897730805098,-0.4039359464014634,-1.219807907620412,-0.8017515186699649,-0.6866528632878396,-0.7763826359680215,0.30067174001339597,1.079311402784193,1.2311676584371505,0.0020976080778075845,-0.06090790930534829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A
2.594564891443128,12.931778206535638,-1.5610656142357286,-1.748855608213037,-0.4829137522205869,4.095581807750216,-3.012325784623388,-8.326792066502486,-0.4834985076115966,0.2392056384614257,-0.4103460341164461,-8.764149437670651,-0.10021120815269478,0.06650170864571787,17.225638998485945,-0.37103533146222784,-1.1992843374008173,-0.7926684831365953,-0.6427494243687085,-1.2424663959152782,0.2048677679898888,0.8442553008960318,1.753542762079392,-0.003584698710859304,-0.1783717429762976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A
2.7102860611485977,15.27873646842346,-1.6086146435795774,-1.5846902201984214,-0.40900728225424293,4.003568215527513,-2.9680488620164533,-5.974204641647855,-0.37537410399116444,0.3003834962742386,-0.3989991947544001,-6.46950852557673,-0.008044554455445545,0.17913770170770665,35.3301493655476,-0.2916544394247339,-1.152952481793066,-0.774267252477943,-0.6406756560499592,-1.313276977313054,0.2638221956509295,0.808063689783286,2.1848354894504656,0.01771826521502583,-0.13565115854402127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A
2.831384651667974,4.569023414945349,-0.5458221225204943,-2.4294221092345505,-0.1832039803514916,29.56978570764435,-1.5969599017290805,-3.82536830365847,-0.1103015362852477,-1.0345174854142911,0.20047076544919623,-4.683585912832714,-0.10137966870468486,-0.8081771219103873,-11.137175892315993,-0.8899488736523503,-0.7633918058735922,-0.6982363191469162,-0.4719131638427978,-1.18424229749608,0.431385731986943,-3.100382103144426,-1.2182981003989757,-1.0033440349196168,0.2762740666612835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A
2.560266062892087,10.858126314194516,-1.6471352487507986,-1.5428462720825598,-0.549326920345435,4.06165417485423,-3.8575350631702565,-6.3518958484705195,-0.04327003864896656,0.3358804994355233,-0.5234081670541357,-8.286190746132297,0.014894610566317247,0.17876913520349647,26.49591346736837,-0.3055082164421379,-1.2486737648389263,-0.8158114454147884,-0.5246639616552261,-0.2978755373853749,0.22880542472589085,10.790389849855123,-4.055742420690028,0.21652334778378157,-0.20667575910805433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A
2.422087722316003,21.54490349909018,-1.7553727295975399,-1.489104126456726,-0.5542130297761937,4.447978887744593,-3.6150884390882303,-4.982214670416386,-0.0199724953701946,0.31291916624848143,-0.5399544520435398,-6.617730885659155,0.05192045246226652,0.14467391785652467,-1078.873631840796,-0.2060895927690528,-1.1928095748148837,-0.794698343869742,-0.5937163353109414,-0.18177005927852463,0.25656485317182837,-12.24278186165973,-1.4700702214158519,0.21258362331741792,-0.20736088888232368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A
2.7750080553347796,10.460758032611377,-1.7499750511867302,-1.4601784366574047,-0.5615202185882826,4.2894444585519205,-3.811562364258547,-5.117960704693288,0.07714898848422098,0.24783476398980964,-0.5443827709172137,-7.721394560009493,0.01621406962171827,0.1350394912547289,139.60953103273923,-0.19759608005994564,-1.2589566023496004,-0.8141299168828419,-0.5584724804383207,0.0011095199326136465,0.2537364094178225,-6.942946454502377,-0.7672532495758374,0.23426196067999447,-0.20520387659417416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A
2.5777943190765904,7.3490213625544465,-1.8107704684844825,-1.439241791062138,-0.5899537118563055,4.426356968683578,-3.677055682462062,-5.216530917714752,0.06170097313686202,0.3331430822578254,-0.5873406596522066,-7.211654369981182,0.04768139326068031,0.1954323613344904,-499.53069082672704,-0.2139520481964556,-1.180519615559217,-0.7650277975418553,-0.6063438694179969,-0.0014891073845798685,0.2758703813774992,-9.43976723095526,-1.0363473937205132,0.28635805860227614,-0.2120001243228123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A
2.7513343217008637,9.9312870823857,-2.007791546660396,-1.3882491706814972,-0.6396942987176308,4.929539342757139,-3.5340585841280663,-4.479832530040202,0.339419952713754,0.4466477983931137,-0.6834033585928779,-7.135246729864785,0.3077604349751423,0.3009647313526718,-53.798821569748654,-0.021320289214358037,-1.1319602262002733,-0.7302370204300098,-0.5147741597092115,0.07302210410341663,0.28155231475511483,-5.955804721483171,-0.47278439458883265,0.3996650679529412,-0.2884075108227259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A
2.826752744865674,17.28918452015393,-2.171291797713148,-1.3469118738894477,-0.549840317103338,4.679190640118683,-3.826842845732496,-5.759046180271722,0.08404326135573191,0.38474696023281063,-0.6984324651065551,-7.330269607843137,0.14298836403807244,0.3199649091603025,-25.262776364018396,-0.030368777705069145,-1.153309584393554,-0.813081884827604,-0.5167066856438636,-0.0829570550761671,0.26586214911448747,-30.763284720476072,-1.0396127959297794,0.2827977893087637,-0.2804328315865854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A
2.3971204236693318,8.908072906987325,-1.9131118413754349,-1.1573391404001179,-0.6091361314796562,4.440334411999068,-4.284004952629796,-7.114047822374039,0.02645608302320656,0.4129947524250157,-0.7288988948014736,-8.9272538777915,-0.0071127981395288096,0.3329005971849854,-130.06219951923077,-0.1697258748655581,-1.1893721382512885,-0.8636948983619601,-0.5682789682493117,-0.15795648040303623,0.24774994814919932,21.35938291469265,-1.5341000855637759,0.3641290549943722,-0.3217701467814564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A
